"","climate_model","wts"
"117","CCSM4_034.02",0.00179896208501721
"118","CCSM4_035.01",0.00193170461317693
"119","CCSM4_035.02",0.00192154628050488
"120","CCSM4_036.01",0.00166849374886589
"121","CCSM4_036.02",0.0016589374885373
"122","CCSM4_037.01",0.0150254231684795
"123","CCSM4_037.02",0.0265132527899309
"124","CCSM4_038.01",0.00161749672551743
"125","CCSM4_038.02",0.00187818289752878
"126","CCSM4_039.01",0.00279525237669294
"127","CCSM4_039.02",0.00214852156275845
"128","CCSM4_040.01",0.00155217098394953
"129","CCSM4_040.02",0.00164167262216178
"130","MIROC.ESM_001.01",0.00196192457019623
"131","MIROC.ESM_001.02",0.00154179510699737
"132","MIROC.ESM_002.02",0.00145442699158818
"133","MIROC.ESM_003.01",0.00156576431189275
"134","MIROC.ESM_003.02",0.00154735427841293
"135","MIROC.ESM_004.01",0.00212114367181832
"136","MIROC.ESM_004.02",0.00310703024667822
"137","MIROC.ESM_005.01",0.00164997638639598
"138","MIROC.ESM_005.02",0.00166517630307144
"139","MIROC.ESM_006.01",0.00139291043266322
"140","MIROC.ESM_006.02",0.00135904403119443
"141","MIROC.ESM_007.02",0.00233956937520198
"142","MIROC.ESM_008.01",0.00151118849352634
"143","MIROC.ESM_009.01",0.00222553097392278
"144","MIROC.ESM_009.02",0.00217276027074835
"145","MIROC.ESM_010.01",0.00161752284539429
"146","MIROC.ESM_010.02",0.00174849996037504
"147","MIROC.ESM_011.01",0.00221882829803682
"148","MIROC.ESM_011.02",0.00235190189266495
"149","MIROC.ESM_012.01",0.00137657467389449
"150","MIROC.ESM_012.02",0.0013493364466909
"151","MIROC.ESM_013.01",0.00140861090128221
"152","MIROC.ESM_013.02",0.00143718979947695
"153","MIROC.ESM_014.01",0.00142960089334808
"154","MIROC.ESM_014.02",0.00144351742586933
"155","MIROC.ESM_015.01",0.00133688391120379
"156","MIROC.ESM_015.02",0.00133017398249141
"157","MIROC.ESM_016.02",0.00868766721087484
"158","MIROC.ESM_017.01",0.00162813039966189
"159","MIROC.ESM_017.02",0.00168513768527747
"160","MIROC.ESM_018.01",0.00233725576372846
"161","MIROC.ESM_018.02",0.00168757189575588
"162","MIROC.ESM_019.01",0.00583890787708172
"163","MIROC.ESM_019.02",0.00407724773683224
"164","MIROC.ESM_020.01",0.00149104182174445
"165","MIROC.ESM_020.02",0.00152148576767388
"166","MIROC.ESM_021.01",0.00309184275559817
"167","MIROC.ESM_021.02",0.00275130017280355
"168","MIROC.ESM_022.01",0.0024714281520156
"169","MIROC.ESM_022.02",0.00230173313605163
"170","MIROC.ESM_023.02",0.00268409106277703
"171","MIROC.ESM_024.01",0.00247686379737571
"172","MIROC.ESM_024.02",0.00632475052013689
"173","MIROC.ESM_025.01",0.00348469220629547
"174","MIROC.ESM_025.02",0.00491231215891661
"175","MIROC.ESM_026.01",0.00127504179737511
"176","MIROC.ESM_026.02",0.00126518494630074
"177","MIROC.ESM_027.01",0.00207230507302855
"178","MIROC.ESM_027.02",0.00208828049893497
"179","MIROC.ESM_028.01",0.00161824880104169
"180","MIROC.ESM_028.02",0.00171690598242112
"181","MIROC.ESM_029.01",0.00244340242211318
"182","MIROC.ESM_029.02",0.00186237876392413
"183","MIROC.ESM_030.01",0.00179182320469089
"184","MIROC.ESM_030.02",0.00174768403106383
"185","MIROC.ESM_031.02",0.00616828056687127
"186","MIROC.ESM_032.01",0.00680944319444554
"187","MIROC.ESM_032.02",0.00300454392343972
"188","MIROC.ESM_033.02",0.00254849335943797
"189","MIROC.ESM_034.01",0.00168657070991121
"190","MIROC.ESM_034.02",0.00158188411012165
"191","MIROC.ESM_035.01",0.00147421773740874
"192","MIROC.ESM_035.02",0.00146322859720543
"193","MIROC.ESM_036.01",0.00204521483529887
"194","MIROC.ESM_036.02",0.00234551515997127
"195","MIROC.ESM_037.01",0.0154412296215351
"196","MIROC.ESM_037.02",0.0253992434810845
"197","MIROC.ESM_038.01",0.00179440919763889
"198","MIROC.ESM_038.02",0.00202069227768895
"199","MIROC.ESM_039.01",0.00293047264612694
"200","MIROC.ESM_039.02",0.00216515114500128
"201","MIROC.ESM_040.01",0.00165404774242396
"202","MIROC.ESM_040.02",0.00184123860759348
"203","MPI.ESM.P_001.01",0.00186529837169956
"204","MPI.ESM.P_001.02",0.00188553286800784
"205","MPI.ESM.P_002.02",0.00238228256414179
"206","MPI.ESM.P_003.02",0.00209709267511262
"207","MPI.ESM.P_004.01",0.00376252044685936
"208","MPI.ESM.P_004.02",0.00518204005210573
"209","MPI.ESM.P_005.01",0.00305715306104973
"210","MPI.ESM.P_005.02",0.00313856823037729
"211","MPI.ESM.P_006.01",0.00220399858397322
"212","MPI.ESM.P_006.02",0.00217674462789157
"213","MPI.ESM.P_007.02",0.00778728990447645
"214","MPI.ESM.P_008.01",0.00263160397576428
"215","MPI.ESM.P_009.01",0.00366111230992147
"216","MPI.ESM.P_009.02",0.00330945471589644
"217","MPI.ESM.P_010.01",0.00195595994903752
"218","MPI.ESM.P_010.02",0.0020198104720258
"219","MPI.ESM.P_011.01",0.00671533241272941
"220","MPI.ESM.P_011.02",0.00787407757833095
"221","MPI.ESM.P_012.01",0.0128139888832461
"222","MPI.ESM.P_013.01",0.00191983128998317
"223","MPI.ESM.P_013.02",0.00192763289344334
"224","MPI.ESM.P_014.01",0.00266322641949015
"225","MPI.ESM.P_014.02",0.00262522050564142
"226","MPI.ESM.P_015.01",0.0025026401741155
"227","MPI.ESM.P_015.02",0.00200143460386077
"228","MPI.ESM.P_016.02",0.00807450221438506
"229","MPI.ESM.P_017.01",0.00273742332196677
"230","MPI.ESM.P_017.02",0.00280024339171246
"231","MPI.ESM.P_018.01",0.00343893210672942
"232","MPI.ESM.P_018.02",0.00294474870603085
"233","MPI.ESM.P_019.01",0.00352317600001216
"234","MPI.ESM.P_019.02",0.00339780589942218
"235","MPI.ESM.P_020.01",0.00191214743470697
"236","MPI.ESM.P_020.02",0.00194232305705352
"237","MPI.ESM.P_021.01",0.00325232269326119
"238","MPI.ESM.P_021.02",0.00331936150492065
"239","MPI.ESM.P_022.01",0.00189101405339671
"240","MPI.ESM.P_022.02",0.00192584951367564
"241","MPI.ESM.P_023.02",0.00194501151806185
"242","MPI.ESM.P_024.01",0.00819345154545981
"243","MPI.ESM.P_024.02",0.0108855283751082
"244","MPI.ESM.P_025.01",0.00450758179995868
"245","MPI.ESM.P_026.01",0.0019191046976917
"246","MPI.ESM.P_026.02",0.00193444484779978
"247","MPI.ESM.P_027.01",0.0546589178554885
"248","MPI.ESM.P_028.01",0.00297449296611728
"249","MPI.ESM.P_028.02",0.0028879963944906
"250","MPI.ESM.P_029.01",0.00226295026741682
"251","MPI.ESM.P_029.02",0.00220219707406254
"252","MPI.ESM.P_030.01",0.00202425190188597
"253","MPI.ESM.P_030.02",0.00202867545960401
"254","MPI.ESM.P_031.02",0.00208986231144671
"255","MPI.ESM.P_032.01",0.0118324760424547
"256","MPI.ESM.P_033.02",0.00357532508354491
"257","MPI.ESM.P_034.01",0.00331149793212926
"258","MPI.ESM.P_034.02",0.00259814613783035
"259","MPI.ESM.P_035.01",0.00210958143451644
