"","climate_model","wts"
"116","MIROC.ESM_015.02",0.00243767571879337
"117","MIROC.ESM_016.01",0.020428717794576
"118","MIROC.ESM_016.02",0.00729871969414183
"119","MIROC.ESM_017.01",0.00248539803022938
"120","MIROC.ESM_017.02",0.00247753905272517
"121","MIROC.ESM_018.01",0.00223228776595449
"122","MIROC.ESM_018.02",0.00223134762772914
"123","MIROC.ESM_019.01",0.00304593326754493
"124","MIROC.ESM_019.02",0.00303174595702676
"125","MIROC.ESM_020.01",0.00221366234754769
"126","MIROC.ESM_020.02",0.0022124273936019
"127","MIROC.ESM_021.01",0.00242978969019764
"128","MIROC.ESM_022.01",0.00223836916013636
"129","MIROC.ESM_023.01",0.015523974013969
"130","MIROC.ESM_024.02",0.0151850983812566
"131","MIROC.ESM_025.01",0.00268476462722998
"132","MIROC.ESM_025.02",0.00350070214395529
"133","MIROC.ESM_026.01",0.00221400832105386
"134","MIROC.ESM_026.02",0.00221426850415792
"135","MIROC.ESM_027.01",0.00283948362465771
"136","MIROC.ESM_027.02",0.00285002388636031
"137","MIROC.ESM_028.01",0.00238651695292091
"138","MIROC.ESM_029.01",0.00223424900402509
"139","MIROC.ESM_029.02",0.00223235076918849
"140","MIROC.ESM_030.01",0.00223609325970502
"141","MIROC.ESM_030.02",0.00223515781831287
"142","MIROC.ESM_031.01",0.0023356649250144
"143","MIROC.ESM_031.02",0.00233781160698635
"144","MIROC.ESM_032.01",0.0262805007904907
"145","MIROC.ESM_033.01",0.00399974352150587
"146","MIROC.ESM_033.02",0.00401657998483846
"147","MIROC.ESM_034.01",0.0022435641445521
"148","MIROC.ESM_034.02",0.00224135266698808
"149","MIROC.ESM_035.01",0.00222239472497655
"150","MIROC.ESM_035.02",0.00222066850469703
"151","MIROC.ESM_036.02",0.00236383463503251
"152","MIROC.ESM_037.02",0.0135292681888381
"153","MIROC.ESM_038.01",0.00225050552456956
"154","MIROC.ESM_038.02",0.00224765583233542
"155","MIROC.ESM_039.01",0.00226457132356278
"156","MIROC.ESM_039.02",0.00226807916302588
"157","MIROC.ESM_040.02",0.0028468642875216
"158","MPI.ESM.P_001.02",0.00621347236080129
"159","MPI.ESM.P_002.01",0.00297273222390403
"160","MPI.ESM.P_002.02",0.00297543687988232
"161","MPI.ESM.P_003.01",0.002866291818137
"162","MPI.ESM.P_003.02",0.00286791461435359
"163","MPI.ESM.P_005.01",0.00328675314271466
"164","MPI.ESM.P_006.01",0.00314069940842728
"165","MPI.ESM.P_006.02",0.00313642783822338
"166","MPI.ESM.P_007.02",0.00321960180144182
"167","MPI.ESM.P_008.01",0.00337138570978075
"168","MPI.ESM.P_008.02",0.00336695228256182
"169","MPI.ESM.P_010.01",0.00291838176894939
"170","MPI.ESM.P_010.02",0.00291554783563193
"171","MPI.ESM.P_011.01",0.00459747368660603
"172","MPI.ESM.P_011.02",0.00465734602873367
"173","MPI.ESM.P_013.01",0.00282681077935426
"174","MPI.ESM.P_013.02",0.00282944682572971
"175","MPI.ESM.P_015.01",0.00311986908967959
"176","MPI.ESM.P_015.02",0.00310693119033836
"177","MPI.ESM.P_016.02",0.0114633928083637
"178","MPI.ESM.P_018.01",0.00284862643981599
"179","MPI.ESM.P_018.02",0.00284689422465517
"180","MPI.ESM.P_021.02",0.00343672489370274
"181","MPI.ESM.P_022.01",0.00284143142115515
"182","MPI.ESM.P_024.01",0.0321090811972581
"183","MPI.ESM.P_024.02",0.0238841894495948
"184","MPI.ESM.P_025.01",0.00390969175800405
"185","MPI.ESM.P_026.01",0.00289180975201091
"186","MPI.ESM.P_026.02",0.00290188797954293
"187","MPI.ESM.P_027.02",0.00428056997435433
"188","MPI.ESM.P_028.01",0.00332710530598594
"189","MPI.ESM.P_028.02",0.003338339624493
"190","MPI.ESM.P_029.01",0.00283964410438882
"191","MPI.ESM.P_029.02",0.00283784334516677
"192","MPI.ESM.P_030.01",0.00293342311633273
"193","MPI.ESM.P_030.02",0.00294227629574144
"194","MPI.ESM.P_031.01",0.00318640922145978
"195","MPI.ESM.P_033.01",0.0246937285832752
"196","MPI.ESM.P_033.02",0.00687738291121652
"197","MPI.ESM.P_035.01",0.00284748337350958
"198","MPI.ESM.P_037.01",0.0266646249723837
"199","MPI.ESM.P_037.02",0.0164313578096301
"200","MPI.ESM.P_039.01",0.00285886226499801
"201","MPI.ESM.P_039.02",0.00285625478305099
"202","MPI.ESM.P_040.02",0.00734250861755963
