"","climate_model","wts"
"116","MIROC.ESM_006.02",0.00259862477915406
"117","MIROC.ESM_007.02",0.00261903781853445
"118","MIROC.ESM_008.02",0.0026898186108964
"119","MIROC.ESM_010.02",0.00265400344259106
"120","MIROC.ESM_011.02",0.00453821891107771
"121","MIROC.ESM_012.01",0.00253962535194304
"122","MIROC.ESM_012.02",0.00253281842691421
"123","MIROC.ESM_013.01",0.00266816684789375
"124","MIROC.ESM_013.02",0.00260436293823388
"125","MIROC.ESM_014.01",0.00270917459908476
"126","MIROC.ESM_014.02",0.00324167973723928
"127","MIROC.ESM_015.02",0.00341247666482267
"128","MIROC.ESM_016.01",0.00502502213790819
"129","MIROC.ESM_017.01",0.00310202212129683
"130","MIROC.ESM_017.02",0.00337384953240504
"131","MIROC.ESM_018.01",0.00550723474433291
"132","MIROC.ESM_018.02",0.00633974844477448
"133","MIROC.ESM_019.01",0.00492343216737721
"134","MIROC.ESM_019.02",0.00501993641014223
"135","MIROC.ESM_020.01",0.00377627681094008
"136","MIROC.ESM_020.02",0.00282969586136401
"137","MIROC.ESM_021.01",0.00331785943376891
"138","MIROC.ESM_021.02",0.00306680181449227
"139","MIROC.ESM_022.01",0.00571232035185234
"140","MIROC.ESM_022.02",0.00403615524346842
"141","MIROC.ESM_023.02",0.010974467647942
"142","MIROC.ESM_024.01",0.00709871762776335
"143","MIROC.ESM_025.01",0.00321941425475781
"144","MIROC.ESM_026.01",0.00244033443882552
"145","MIROC.ESM_026.02",0.00257840382190728
"146","MIROC.ESM_027.02",0.00393436938678116
"147","MIROC.ESM_028.01",0.00275841940342029
"148","MIROC.ESM_028.02",0.00275402407855406
"149","MIROC.ESM_029.02",0.00254175149637249
"150","MIROC.ESM_030.01",0.00484758724200798
"151","MIROC.ESM_031.01",0.00293612602072679
"152","MIROC.ESM_031.02",0.00376816916611066
"153","MIROC.ESM_032.01",0.0185179194264117
"154","MIROC.ESM_033.01",0.00417446777262213
"155","MIROC.ESM_034.02",0.00280484900001472
"156","MIROC.ESM_035.01",0.00255361675017528
"157","MIROC.ESM_035.02",0.00251916995662725
"158","MIROC.ESM_036.01",0.0025987529140225
"159","MIROC.ESM_036.02",0.00295056027688286
"160","MIROC.ESM_037.02",0.00749710753648377
"161","MIROC.ESM_038.02",0.00279290333468471
"162","MIROC.ESM_039.01",0.00636083439165205
"163","MIROC.ESM_039.02",0.00548200950660936
"164","MIROC.ESM_040.02",0.00361771986421142
"165","MPI.ESM.P_001.01",0.00329191072107328
"166","MPI.ESM.P_001.02",0.00415270439920783
"167","MPI.ESM.P_002.01",0.00329167422734609
"168","MPI.ESM.P_002.02",0.00313556493467493
"169","MPI.ESM.P_003.01",0.00421557185705746
"170","MPI.ESM.P_003.02",0.00459628301436761
"171","MPI.ESM.P_004.01",0.00428137622486979
"172","MPI.ESM.P_004.02",0.00446107828024279
"173","MPI.ESM.P_005.02",0.00644051261704389
"174","MPI.ESM.P_006.01",0.0034000265526263
"175","MPI.ESM.P_006.02",0.00303870623791088
